codigo_x,prediction,actual,,,
7851,1,0,FP,FN,
214,1,1,TP,-,
7754,1,1,TP,-,
5027,1,1,TP,-,
7620,0,0,TP,-,
7298,1,1,TP,-,
7823,1,0,FP,FN,
7647,1,0,FP,FN,
7330,1,1,TP,-,
7298,1,1,TP,-,
7978,0,0,TP,-,
7338,1,1,TP,-,
7818,1,1,TP,-,
7643,0,0,TP,-,
7057,1,1,TP,-,
4807,1,1,TP,-,
5027,1,1,TP,-,
7740,1,1,TP,-,
5549,1,1,TP,-,
5396,1,1,TP,-,
7057,1,1,TP,-,
854,1,1,TP,-,
8020,1,1,TP,-,
7528,0,1,FP,-,
1123,1,1,TP,-,
7295,1,1,TP,-,
5933,1,1,TP,-,
4314,1,1,TP,-,
5181,1,1,TP,-,
7655,1,1,TP,-,
3160,1,1,TP,-,
7845,1,1,TP,-,
7542,1,1,TP,-,
7708,1,1,TP,-,
1269,1,1,TP,-,
6832,1,1,TP,-,
5646,1,1,TP,-,
7754,1,1,TP,-,
7890,1,1,TP,-,
7892,1,0,FP,FN,
7642,1,0,FP,FN,
7462,1,0,FP,FN,
442,1,1,TP,-,
8135,0,1,FP,-,
7505,1,1,TP,-,
7276,1,0,FP,FN,
7542,1,1,TP,-,
8030,0,0,TP,-,
7827,0,1,FP,-,
1419,1,1,TP,-,
7737,1,1,TP,-,
6832,1,1,TP,-,
7875,0,0,TP,-,
6885,1,1,TP,-,
7793,0,0,TP,-,
7519,1,0,FP,FN,
5549,1,1,TP,-,
7395,1,1,TP,-,
6985,0,0,TP,-,
6821,1,1,TP,-,
7939,0,0,TP,-,
442,1,1,TP,-,
4775,1,1,TP,-,
7312,1,0,FP,FN,
7886,0,0,TP,-,
8046,0,0,TP,-,
7821,0,0,TP,-,
3318,1,1,TP,-,
6504,0,0,TP,-,
7061,1,0,FP,FN,
4137,1,1,TP,-,
7542,1,1,TP,-,
5588,1,1,TP,-,
6083,1,1,TP,-,
6877,1,1,TP,-,
5181,1,1,TP,-,
7627,1,0,FP,FN,
6839,1,1,TP,-,
6934,1,1,TP,-,
5280,1,1,TP,-,
7925,0,0,TP,-,
5933,1,1,TP,-,
624,1,1,TP,-,
3525,1,1,TP,-,
5429,1,1,TP,-,
7080,1,1,TP,-,
7478,0,0,TP,-,
6654,0,1,FP,-,
7985,1,0,FP,FN,
7706,1,1,TP,-,
7943,1,1,TP,-,
5746,1,0,FP,FN,
7801,1,0,FP,FN,
7571,0,0,TP,-,
7080,1,1,TP,-,
7663,1,1,TP,-,
7104,1,1,TP,-,
2897,1,1,TP,-,
7986,0,0,TP,-,
7485,1,0,FP,FN,
6638,1,1,TP,-,
6567,0,0,TP,-,
8130,0,0,TP,-,
7335,1,0,FP,FN,
7627,1,0,FP,FN,
6690,1,1,TP,-,
5679,1,1,TP,-,
8100,1,1,TP,-,
6504,1,1,TP,-,
8009,1,1,TP,-,
7741,1,1,TP,-,
5000,1,1,TP,-,
214,1,1,TP,-,
7212,1,0,FP,FN,
7330,1,1,TP,-,
7706,1,0,FP,FN,
7846,1,1,TP,-,
7397,0,0,TP,-,
7170,1,1,TP,-,
7762,0,0,TP,-,
214,1,1,TP,-,
8033,1,0,FP,FN,
4958,1,1,TP,-,
624,1,1,TP,-,
7614,1,1,TP,-,
7755,1,0,FP,FN,
6565,1,1,TP,-,
7869,1,1,TP,-,
7719,1,0,FP,FN,
2897,1,1,TP,-,
5965,1,1,TP,-,
7822,1,1,TP,-,
7080,1,1,TP,-,
624,1,1,TP,-,
7551,1,1,TP,-,
1123,1,1,TP,-,
7298,1,1,TP,-,
7939,0,0,TP,-,
7758,0,1,FP,-,
7574,0,0,TP,-,
3652,1,1,TP,-,
3321,1,1,TP,-,
7818,1,1,TP,-,
5201,0,1,FP,-,
4832,1,1,TP,-,
6210,1,1,TP,-,
7892,1,0,FP,FN,
4746,1,0,FP,FN,
4746,1,1,TP,-,
8018,1,0,FP,FN,
5558,1,1,TP,-,
5679,1,0,FP,FN,
3979,1,1,TP,-,
1419,1,1,TP,-,
7600,0,0,TP,-,
7243,0,0,TP,-,
7619,1,0,FP,FN,
5558,1,1,TP,-,
7786,1,0,FP,FN,
5139,1,1,TP,-,
7640,0,0,TP,-,
7766,1,1,TP,-,
3890,1,1,TP,-,
6978,1,1,TP,-,
4958,1,1,TP,-,
7080,1,1,TP,-,
3318,1,1,TP,-,
3318,1,1,TP,-,
5429,1,1,TP,-,
7407,1,1,TP,-,
7824,0,0,TP,-,
6206,1,1,TP,-,
5618,1,1,TP,-,
7338,1,1,TP,-,
7881,0,0,TP,-,
8031,1,1,TP,-,
7558,1,1,TP,-,
5447,1,1,TP,-,
7854,1,0,FP,FN,
7909,1,1,TP,-,
7503,1,0,FP,FN,
7005,0,0,TP,-,
7558,1,1,TP,-,
7061,1,1,TP,-,
7298,1,1,TP,-,
3979,1,1,TP,-,
7996,1,1,TP,-,
6657,1,1,TP,-,
6658,0,0,TP,-,
7330,1,1,TP,-,
6832,1,0,FP,FN,
7212,1,0,FP,FN,
5761,0,0,TP,-,
7786,0,0,TP,-,
7975,0,0,TP,-,
7614,0,1,FP,-,
7909,1,1,TP,-,
7963,1,1,TP,-,
6944,0,0,TP,-,
6083,1,1,TP,-,
2530,0,0,TP,-,
6203,1,1,TP,-,
7647,1,0,FP,FN,
1424,1,1,TP,-,
7906,1,0,FP,FN,
5558,1,1,TP,-,
5549,1,1,TP,-,
5933,1,1,TP,-,
7421,1,0,FP,FN,
7991,1,1,TP,-,
7655,1,0,FP,FN,
7806,0,0,TP,-,
6944,0,0,TP,-,
6321,1,1,TP,-,
7726,0,0,TP,-,
8012,1,1,TP,-,
449,1,1,TP,-,
7583,0,0,TP,-,
3979,1,1,TP,-,
7226,1,1,TP,-,
4807,1,1,TP,-,
5646,1,1,TP,-,
7773,0,1,FP,-,
3525,1,1,TP,-,
5902,0,0,TP,-,
6461,1,1,TP,-,
7632,1,1,TP,-,
6690,1,1,TP,-,
6685,1,1,TP,-,
6638,1,1,TP,-,
7588,1,0,FP,FN,
442,1,1,TP,-,
7704,1,0,FP,FN,
7951,1,0,FP,FN,
3827,1,1,TP,-,
7754,1,1,TP,-,
6582,1,1,TP,-,
6083,1,1,TP,-,
7012,1,0,FP,FN,
854,1,1,TP,-,
214,1,1,TP,-,
6014,1,1,TP,-,
7708,1,1,TP,-,
7503,1,1,TP,-,
624,1,1,TP,-,
5704,1,1,TP,-,
6638,1,1,TP,-,
7613,0,0,TP,-,
7742,1,1,TP,-,
7925,0,0,TP,-,
7616,0,0,TP,-,
7137,1,1,TP,-,
7168,1,1,TP,-,
7719,1,0,FP,FN,
6206,1,1,TP,-,
7848,1,1,TP,-,
7397,0,0,TP,-,
4807,1,1,TP,-,
8009,0,1,FP,-,
624,1,1,TP,-,
7671,0,0,TP,-,
849,1,1,TP,-,
7948,1,0,FP,FN,
4958,1,1,TP,-,
7558,1,1,TP,-,
7693,1,0,FP,FN,
6014,1,1,TP,-,
5429,1,1,TP,-,
7592,0,0,TP,-,
3525,1,1,TP,-,
6210,0,0,TP,-,
7845,1,1,TP,-,
6203,1,1,TP,-,
7837,0,1,FP,-,
6542,1,0,FP,FN,
4958,1,1,TP,-,
7693,1,0,FP,FN,
854,1,1,TP,-,
7989,1,1,TP,-,
7407,1,0,FP,FN,
6504,1,1,TP,-,
1123,1,1,TP,-,
5618,0,1,FP,-,
7582,1,0,FP,FN,
7330,1,1,TP,-,
7376,0,0,TP,-,
4137,1,1,TP,-,
6321,1,0,FP,FN,
6682,1,1,TP,-,
854,1,1,TP,-,
5232,1,1,TP,-,
5232,1,1,TP,-,
7298,1,1,TP,-,
3652,1,1,TP,-,
7190,0,0,TP,-,
5549,1,1,TP,-,
5902,0,0,TP,-,
7595,0,0,TP,-,
5396,1,1,TP,-,
7057,1,0,FP,FN,
5280,1,1,TP,-,
7633,1,1,TP,-,
8025,1,0,FP,FN,
2897,1,1,TP,-,
5000,1,1,TP,-,
7485,1,0,FP,FN,
7735,0,0,TP,-,
7168,1,1,TP,-,
3525,1,1,TP,-,
6839,1,1,TP,-,
4385,1,1,TP,-,
7869,1,1,TP,-,
6014,1,1,TP,-,
6978,1,1,TP,-,
7168,1,1,TP,-,
7338,1,1,TP,-,
8099,1,0,FP,FN,
2522,1,1,TP,-,
4314,1,1,TP,-,
4807,1,1,TP,-,
8142,0,0,TP,-,
6206,1,1,TP,-,
5704,1,0,FP,FN,
4504,1,0,FP,FN,
3827,1,1,TP,-,
7918,0,0,TP,-,
5027,1,1,TP,-,
3979,1,1,TP,-,
7168,1,1,TP,-,
7395,1,1,TP,-,
7646,0,0,TP,-,
7810,0,0,TP,-,
7484,1,0,FP,FN,
7538,0,0,TP,-,
5737,1,0,FP,FN,
7912,1,0,FP,FN,
7860,0,0,TP,-,
7649,1,0,FP,FN,
5761,0,0,TP,-,
4504,1,1,TP,-,
7773,1,1,TP,-,
4366,0,0,TP,-,
7601,1,0,FP,FN,
7633,1,1,TP,-,
7206,0,0,TP,-,
3960,1,0,FP,FN,
5506,1,0,FP,FN,
6821,1,1,TP,-,
7582,1,0,FP,FN,
1419,1,1,TP,-,
214,1,1,TP,-,
7421,1,1,TP,-,
7170,1,1,TP,-,
6504,1,1,TP,-,
3676,1,1,TP,-,
4807,1,1,TP,-,
7395,1,1,TP,-,
3676,1,1,TP,-,
7896,1,1,TP,-,
7312,1,1,TP,-,
7005,0,0,TP,-,
8048,1,1,TP,-,
7582,1,0,FP,FN,
4385,1,1,TP,-,
7604,1,0,FP,FN,
5588,1,0,FP,FN,
7595,0,0,TP,-,
7528,1,1,TP,-,
7542,1,1,TP,-,
1424,1,1,TP,-,
6839,1,1,TP,-,
4287,0,0,TP,-,
8052,1,1,TP,-,
6682,1,1,TP,-,
7892,0,0,TP,-,
7137,1,1,TP,-,
7536,1,1,TP,-,
3321,1,1,TP,-,
3780,1,1,TP,-,
4807,1,1,TP,-,
7421,1,1,TP,-,
3827,1,1,TP,-,
7824,0,0,TP,-,
8043,0,0,TP,-,
6934,1,1,TP,-,
7608,0,0,TP,-,
7593,1,1,TP,-,
7835,0,1,FP,-,
7601,1,0,FP,FN,
6849,1,0,FP,FN,
7834,1,1,TP,-,
6349,1,0,FP,FN,
5902,0,0,TP,-,
5933,1,1,TP,-,
7226,1,1,TP,-,
6461,1,1,TP,-,
4807,1,1,TP,-,
236,1,0,FP,FN,
6839,1,1,TP,-,
6885,1,1,TP,-,
6461,1,1,TP,-,
4008,1,0,FP,FN,
5644,1,1,TP,-,
2897,1,1,TP,-,
7745,1,0,FP,FN,
7536,1,1,TP,-,
7618,1,1,TP,-,
6028,1,1,TP,-,
7530,1,1,TP,-,
5646,1,1,TP,-,
7893,1,0,FP,FN,
5901,1,0,FP,FN,
7428,1,1,TP,-,
7430,1,0,FP,FN,
7635,1,0,FP,FN,
4832,1,1,TP,-,
7421,1,1,TP,-,
7800,1,1,TP,-,
7702,1,0,FP,FN,
624,1,1,TP,-,
7797,0,0,TP,-,
849,1,1,TP,-,
5933,1,1,TP,-,
7867,0,0,TP,-,
4746,1,1,TP,-,
7295,1,1,TP,-,
5679,1,0,FP,FN,
5027,1,1,TP,-,
6565,1,1,TP,-,
7778,0,0,TP,-,
7804,1,1,TP,-,
3326,1,1,TP,-,
5232,1,1,TP,-,
7614,1,1,TP,-,
4773,0,0,TP,-,
7882,1,0,FP,FN,
5933,1,1,TP,-,
7430,1,0,FP,FN,
6766,1,1,TP,-,
7170,1,1,TP,-,
4287,0,0,TP,-,
7673,1,0,FP,FN,
5412,1,1,TP,-,
5139,1,0,FP,FN,
6766,1,1,TP,-,
7883,1,0,FP,FN,
5000,1,1,TP,-,
3321,1,1,TP,-,
7845,1,1,TP,-,
5201,1,1,TP,-,
3676,1,1,TP,-,
6083,1,1,TP,-,
3321,1,1,TP,-,
7905,1,0,FP,FN,
8042,1,1,TP,-,
4137,1,1,TP,-,
1419,1,1,TP,-,
7773,1,1,TP,-,
7428,1,1,TP,-,
6203,1,1,TP,-,
7791,0,0,TP,-,
6349,1,0,FP,FN,
5704,1,1,TP,-,
6014,1,1,TP,-,
7558,1,1,TP,-,
7421,1,1,TP,-,
7212,0,0,TP,-,
7780,0,0,TP,-,
3890,1,1,TP,-,
6918,1,0,FP,FN,
3321,1,1,TP,-,
7869,1,1,TP,-,
7588,1,1,TP,-,
7663,1,1,TP,-,
7421,1,1,TP,-,
5905,1,0,FP,FN,
7295,1,1,TP,-,
7910,0,0,TP,-,
3676,1,1,TP,-,
4458,0,0,TP,-,
7061,1,1,TP,-,
7528,1,1,TP,-,
7783,0,1,FP,-,
6542,1,0,FP,FN,
7649,1,0,FP,FN,
7834,1,1,TP,-,
8029,0,0,TP,-,
3318,1,1,TP,-,
6690,1,1,TP,-,
5646,1,1,TP,-,
7775,1,0,FP,FN,
1419,1,1,TP,-,
5181,1,1,TP,-,
7685,1,1,TP,-,
7593,0,1,FP,-,
4287,0,0,TP,-,
2522,1,1,TP,-,
7226,1,1,TP,-,
6934,1,1,TP,-,
6379,1,0,FP,FN,
7530,1,1,TP,-,
7706,1,1,TP,-,
7963,1,1,TP,-,
6821,1,0,FP,FN,
7633,1,1,TP,-,
7633,1,1,TP,-,
7742,1,1,TP,-,
7592,0,0,TP,-,
7752,0,1,FP,-,
8123,0,1,FP,-,
4314,1,1,TP,-,
4775,1,1,TP,-,
3780,1,1,TP,-,
7168,1,1,TP,-,
4385,1,1,TP,-,
5646,1,1,TP,-,
7338,1,1,TP,-,
4366,1,0,FP,FN,
7742,1,0,FP,FN,
7848,1,1,TP,-,
6885,1,1,TP,-,
7280,0,0,TP,-,
7848,1,1,TP,-,
3525,1,1,TP,-,
6690,1,1,TP,-,
5679,1,1,TP,-,
5027,1,1,TP,-,
8135,1,1,TP,-,
6958,1,0,FP,FN,
7137,1,1,TP,-,
1424,1,1,TP,-,
4287,0,0,TP,-,
7880,1,0,FP,FN,
5677,1,1,TP,-,
6210,1,0,FP,FN,
7536,1,1,TP,-,
3652,1,1,TP,-,
5630,1,1,TP,-,
7312,1,0,FP,FN,
7633,1,1,TP,-,
6766,1,1,TP,-,
7080,1,1,TP,-,
3326,1,1,TP,-,
7704,0,0,TP,-,
7392,1,0,FP,FN,
6014,1,1,TP,-,
7669,1,0,FP,FN,
7593,1,0,FP,FN,
7750,1,1,TP,-,
6206,1,1,TP,-,
7885,1,1,TP,-,
5000,1,1,TP,-,
5000,1,1,TP,-,
8071,1,1,TP,-,
7797,0,0,TP,-,
7717,1,0,FP,FN,
3780,1,1,TP,-,
7005,0,0,TP,-,
7847,1,0,FP,FN,
7814,1,1,TP,-,
7723,1,1,TP,-,
7873,1,1,TP,-,
7614,1,1,TP,-,
6461,1,1,TP,-,
7848,1,1,TP,-,
6918,1,0,FP,FN,
8061,1,0,FP,FN,
3321,1,1,TP,-,
7545,1,1,TP,-,
8061,1,0,FP,FN,
7515,1,0,FP,FN,
2112,1,1,TP,-,
7863,0,0,TP,-,
5933,1,1,TP,-,
7080,1,1,TP,-,
7542,1,1,TP,-,
7312,0,0,TP,-,
4958,1,1,TP,-,
7604,0,1,FP,-,
7860,1,0,FP,FN,
7617,1,0,FP,FN,
7614,1,1,TP,-,
7614,1,1,TP,-,
7489,1,0,FP,FN,
7137,1,1,TP,-,
6210,1,1,TP,-,
3780,1,1,TP,-,
7503,1,1,TP,-,
6766,1,1,TP,-,
6213,0,1,FP,-,
4807,1,1,TP,-,
6504,1,1,TP,-,
7407,1,0,FP,FN,
7887,0,0,TP,-,
3321,1,1,TP,-,
6682,1,1,TP,-,
7576,0,0,TP,-,
4514,1,1,TP,-,
2897,1,1,TP,-,
7057,1,0,FP,FN,
8025,1,0,FP,FN,
6849,1,0,FP,FN,
6321,0,0,TP,-,
8152,0,1,FP,-,
7618,1,1,TP,-,
5280,1,1,TP,-,
7917,1,0,FP,FN,
7791,1,1,TP,-,
7758,0,1,FP,-,
2522,1,1,TP,-,
7407,1,1,TP,-,
6918,1,0,FP,FN,
3652,1,1,TP,-,
7583,0,0,TP,-,
7168,1,1,TP,-,
8060,0,0,TP,-,
6682,1,1,TP,-,
6885,1,1,TP,-,
7061,1,0,FP,FN,
1419,1,1,TP,-,
7708,1,1,TP,-,
5280,1,1,TP,-,
6657,0,1,FP,-,
7775,1,1,TP,-,
5139,1,1,TP,-,
3780,1,1,TP,-,
3890,1,1,TP,-,
7551,1,0,FP,FN,
7519,1,0,FP,FN,
7842,1,0,FP,FN,
1424,1,1,TP,-,
5644,1,1,TP,-,
7376,0,0,TP,-,
7467,1,0,FP,FN,
7950,0,0,TP,-,
6985,0,0,TP,-,
6461,1,1,TP,-,
7663,1,1,TP,-,
3169,1,1,TP,-,
6014,1,1,TP,-,
7259,1,1,TP,-,
7667,0,0,TP,-,
7708,1,1,TP,-,
7776,1,1,TP,-,
7542,1,1,TP,-,
5679,1,1,TP,-,
7691,1,0,FP,FN,
5549,1,1,TP,-,
7847,0,0,TP,-,
7873,1,1,TP,-,
7312,1,0,FP,FN,
2522,1,1,TP,-,
7610,0,0,TP,-,
7685,1,1,TP,-,
5644,1,1,TP,-,
7226,1,1,TP,-,
7776,1,0,FP,FN,
7338,1,1,TP,-,
6565,1,1,TP,-,
7882,0,0,TP,-,
5139,1,0,FP,FN,
4832,1,1,TP,-,
6885,1,1,TP,-,
7958,0,0,TP,-,
5201,1,1,TP,-,
6504,1,1,TP,-,
5679,1,1,TP,-,
5237,0,0,TP,-,
442,1,1,TP,-,
7331,1,1,TP,-,
6203,1,1,TP,-,
4458,0,0,TP,-,
6213,0,0,TP,-,
8098,0,0,TP,-,
7588,1,1,TP,-,
6203,1,1,TP,-,
6765,1,1,TP,-,
1269,1,1,TP,-,
6958,1,0,FP,FN,
7708,1,1,TP,-,
214,1,1,TP,-,
7989,1,1,TP,-,
7814,1,1,TP,-,
6504,1,1,TP,-,
7642,1,0,FP,FN,
7716,0,0,TP,-,
5965,1,1,TP,-,
8031,1,1,TP,-,
6504,1,1,TP,-,
8077,1,1,TP,-,
7528,0,1,FP,-,
3979,1,1,TP,-,
8007,1,1,TP,-,
8071,1,1,TP,-,
6213,0,0,TP,-,
6083,1,1,TP,-,
7776,1,0,FP,FN,
1424,1,1,TP,-,
1419,1,1,TP,-,
6690,1,1,TP,-,
7883,1,0,FP,FN,
8082,0,0,TP,-,
7758,0,0,TP,-,
849,1,1,TP,-,
624,1,1,TP,-,
3827,1,1,TP,-,
1424,1,1,TP,-,
3652,1,1,TP,-,
3780,1,1,TP,-,
7330,1,1,TP,-,
5902,0,0,TP,-,
6839,1,1,TP,-,
116,1,0,FP,FN,
5429,1,1,TP,-,
6205,1,1,TP,-,
4385,1,1,TP,-,
5933,1,1,TP,-,
7915,0,0,TP,-,
5027,1,1,TP,-,
7994,1,1,TP,-,
5549,1,1,TP,-,
7545,1,1,TP,-,
3827,1,1,TP,-,
6690,1,1,TP,-,
7582,1,0,FP,FN,
442,1,1,TP,-,
7920,0,0,TP,-,
7688,0,0,TP,-,
8078,1,1,TP,-,
7530,1,1,TP,-,
5447,1,1,TP,-,
5965,1,1,TP,-,
7530,1,1,TP,-,
6654,1,1,TP,-,
7848,1,1,TP,-,
7775,1,0,FP,FN,
7850,0,0,TP,-,
5181,1,1,TP,-,
7430,1,1,TP,-,
6958,1,0,FP,FN,
7633,1,1,TP,-,
6690,1,1,TP,-,
4314,1,1,TP,-,
7298,1,1,TP,-,
8139,1,1,TP,-,
8003,1,0,FP,FN,
7080,1,1,TP,-,
7775,1,0,FP,FN,
7592,0,0,TP,-,
624,1,1,TP,-,
7753,1,1,TP,-,
7295,1,1,TP,-,
214,1,1,TP,-,
6657,0,1,FP,-,
7226,1,1,TP,-,
7800,1,1,TP,-,
4775,1,1,TP,-,
7395,1,1,TP,-,
6083,1,1,TP,-,
7990,0,0,TP,-,
7652,0,0,TP,-,
7804,1,1,TP,-,
7686,1,0,FP,FN,
7259,1,1,TP,-,
7137,1,1,TP,-,
6014,1,1,TP,-,
854,1,1,TP,-,
7759,1,1,TP,-,
7815,1,1,TP,-,
8128,0,0,TP,-,
7649,1,0,FP,FN,
7627,1,0,FP,FN,
7392,1,0,FP,FN,
7800,1,1,TP,-,
8132,1,1,TP,-,
5933,1,1,TP,-,
7594,0,0,TP,-,
6061,1,0,FP,FN,
5677,1,1,TP,-,
5933,1,1,TP,-,
8074,0,0,TP,-,
8118,0,1,FP,-,
6638,1,1,TP,-,
6638,1,1,TP,-,
214,1,1,TP,-,
2107,1,0,FP,FN,
7587,0,0,TP,-,
4366,1,0,FP,FN,
4832,1,1,TP,-,
6565,1,1,TP,-,
6083,1,1,TP,-,
7814,1,1,TP,-,
5027,1,1,TP,-,
5549,1,1,TP,-,
5588,1,1,TP,-,
8076,1,1,TP,-,
7800,1,1,TP,-,
8062,0,0,TP,-,
5965,1,1,TP,-,
5027,1,1,TP,-,
6832,1,1,TP,-,
7804,1,1,TP,-,
5232,1,1,TP,-,
4044,1,1,TP,-,
7914,1,1,TP,-,
7753,1,1,TP,-,
3318,1,1,TP,-,
7615,1,0,FP,FN,
1424,1,1,TP,-,
5201,1,1,TP,-,
7632,1,1,TP,-,
6832,1,1,TP,-,
5396,1,1,TP,-,
1269,1,1,TP,-,
7986,0,0,TP,-,
442,1,1,TP,-,
6321,0,0,TP,-,
5644,1,1,TP,-,
7980,1,0,FP,FN,
442,1,1,TP,-,
4958,1,1,TP,-,
7428,1,1,TP,-,
7818,1,1,TP,-,
7231,0,0,TP,-,
3780,1,1,TP,-,
5646,1,1,TP,-,
6360,1,0,FP,FN,
7536,1,1,TP,-,
4775,1,1,TP,-,
5902,0,0,TP,-,
7633,0,1,FP,-,
8009,1,1,TP,-,
3318,1,1,TP,-,
5027,1,1,TP,-,
366,1,1,TP,-,
7338,1,1,TP,-,
7890,1,1,TP,-,
7632,1,1,TP,-,
5181,1,1,TP,-,
2530,0,0,TP,-,
854,1,1,TP,-,
7708,1,1,TP,-,
5181,1,1,TP,-,
7485,1,0,FP,FN,
7542,1,1,TP,-,
6849,1,0,FP,FN,
7428,1,0,FP,FN,
5232,1,1,TP,-,
7057,1,0,FP,FN,
8054,1,1,TP,-,
5558,1,1,TP,-,
6682,1,1,TP,-,
7812,0,0,TP,-,
7462,1,0,FP,FN,
7269,1,1,TP,-,
7651,0,0,TP,-,
7530,1,1,TP,-,
7312,1,1,TP,-,
6685,1,1,TP,-,
7833,0,0,TP,-,
7331,1,0,FP,FN,
7965,0,0,TP,-,
6028,1,1,TP,-,
7678,1,0,FP,FN,
4287,0,0,TP,-,
7855,1,0,FP,FN,
4807,1,1,TP,-,
3960,1,0,FP,FN,
4504,1,1,TP,-,
5646,1,1,TP,-,
6461,1,1,TP,-,
4832,1,1,TP,-,
849,1,1,TP,-,
6682,1,1,TP,-,
7717,1,1,TP,-,
7932,1,0,FP,FN,
7397,0,0,TP,-,
5704,1,0,FP,FN,
6504,1,1,TP,-,
5027,1,1,TP,-,
5704,1,0,FP,FN,
7632,1,1,TP,-,
7604,1,1,TP,-,
7577,1,0,FP,FN,
7791,1,0,FP,FN,
3326,1,1,TP,-,
7722,0,0,TP,-,
7741,1,0,FP,FN,
7618,1,1,TP,-,
7583,0,0,TP,-,
3318,1,1,TP,-,
7752,0,1,FP,-,
5396,1,1,TP,-,
4807,1,1,TP,-,
7869,1,1,TP,-,
8073,0,0,TP,-,
6582,0,1,FP,-,
4807,1,1,TP,-,
7137,1,1,TP,-,
6061,1,0,FP,FN,
214,1,1,TP,-,
7892,1,0,FP,FN,
7170,1,1,TP,-,
2522,1,1,TP,-,
5646,1,1,TP,-,
6349,1,0,FP,FN,
7776,1,1,TP,-,
6360,1,1,TP,-,
7902,1,0,FP,FN,
4832,1,1,TP,-,
5644,1,1,TP,-,
7679,1,0,FP,FN,
4832,1,1,TP,-,
5618,1,1,TP,-,
7948,0,0,TP,-,
4044,1,1,TP,-,
7298,1,1,TP,-,
7647,1,0,FP,FN,
7758,0,1,FP,-,
