codigo_x,prediction,actual,,,
6321,1,1,TP,-,
6690,1,1,TP,-,
5549,1,1,TP,-,
7685,1,1,TP,-,
7986,0,0,TP,-,
624,1,1,TP,-,
4807,1,1,TP,-,
4807,1,1,TP,-,
6766,1,1,TP,-,
7664,1,0,FP,FN,
5704,1,1,TP,-,
7503,1,1,TP,-,
8106,1,1,TP,-,
7551,1,1,TP,-,
7170,1,1,TP,-,
7717,1,0,FP,FN,
3321,1,1,TP,-,
8123,0,1,FP,-,
7239,0,0,TP,-,
7633,1,1,TP,-,
7776,1,0,FP,FN,
7421,1,1,TP,-,
7376,0,0,TP,-,
3652,1,0,FP,FN,
7330,1,1,TP,-,
6765,1,1,TP,-,
6685,1,1,TP,-,
7551,1,1,TP,-,
6206,1,1,TP,-,
4385,1,1,TP,-,
6885,1,1,TP,-,
7338,1,1,TP,-,
442,1,1,TP,-,
6657,0,1,FP,-,
7573,0,0,TP,-,
5232,1,1,TP,-,
4314,1,1,TP,-,
4137,1,1,TP,-,
7863,1,0,FP,FN,
7824,1,0,FP,FN,
5679,1,0,FP,FN,
1424,1,1,TP,-,
7584,0,0,TP,-,
7828,0,0,TP,-,
7600,0,0,TP,-,
7717,1,1,TP,-,
6461,1,1,TP,-,
7618,1,1,TP,-,
2897,1,1,TP,-,
5677,1,1,TP,-,
6638,1,1,TP,-,
7295,1,1,TP,-,
5447,1,1,TP,-,
3525,1,1,TP,-,
2897,1,1,TP,-,
7530,1,1,TP,-,
6582,1,0,FP,FN,
7226,1,1,TP,-,
8077,1,1,TP,-,
7873,1,1,TP,-,
7649,1,0,FP,FN,
7588,1,1,TP,-,
5933,1,1,TP,-,
7170,1,1,TP,-,
7558,1,1,TP,-,
7748,0,0,TP,-,
7626,0,0,TP,-,
6083,1,1,TP,-,
6565,1,1,TP,-,
7798,0,1,FP,-,
5704,1,1,TP,-,
4958,1,1,TP,-,
3780,1,1,TP,-,
7800,0,1,FP,-,
7618,1,1,TP,-,
7758,0,1,FP,-,
6006,1,0,FP,FN,
6205,1,1,TP,-,
6210,1,1,TP,-,
8125,1,1,TP,-,
5549,1,1,TP,-,
4807,1,1,TP,-,
6565,1,1,TP,-,
7292,1,0,FP,FN,
7647,1,0,FP,FN,
7061,1,0,FP,FN,
7699,0,0,TP,-,
7292,1,0,FP,FN,
1424,1,1,TP,-,
7635,1,0,FP,FN,
6765,1,1,TP,-,
7706,1,0,FP,FN,
7708,1,1,TP,-,
6206,1,1,TP,-,
1123,1,1,TP,-,
7694,1,1,TP,-,
7667,0,0,TP,-,
1123,1,1,TP,-,
4385,1,1,TP,-,
7663,1,1,TP,-,
3676,1,1,TP,-,
7170,1,1,TP,-,
2897,1,1,TP,-,
7376,0,0,TP,-,
5396,1,1,TP,-,
7104,1,1,TP,-,
5671,1,0,FP,FN,
4008,1,0,FP,FN,
3676,1,1,TP,-,
8088,1,1,TP,-,
8077,1,1,TP,-,
624,1,1,TP,-,
7800,1,1,TP,-,
6205,1,1,TP,-,
7994,1,1,TP,-,
6765,1,1,TP,-,
5646,1,1,TP,-,
7991,1,1,TP,-,
7663,1,1,TP,-,
849,1,1,TP,-,
7430,1,1,TP,-,
6600,1,1,TP,-,
5630,1,1,TP,-,
8083,1,1,TP,-,
5646,1,1,TP,-,
7675,1,0,FP,FN,
7617,0,0,TP,-,
7673,1,0,FP,FN,
7989,1,1,TP,-,
7168,1,1,TP,-,
7421,1,1,TP,-,
3676,1,1,TP,-,
7485,1,0,FP,FN,
7522,1,0,FP,FN,
6582,1,0,FP,FN,
7759,0,0,TP,-,
4504,1,1,TP,-,
7770,1,1,TP,-,
7663,1,1,TP,-,
7614,1,1,TP,-,
6210,1,0,FP,FN,
2451,0,0,TP,-,
7485,0,0,TP,-,
7758,0,1,FP,-,
7723,1,1,TP,-,
7846,1,1,TP,-,
4137,1,1,TP,-,
7930,0,0,TP,-,
624,1,1,TP,-,
7664,1,1,TP,-,
7080,1,1,TP,-,
5201,1,1,TP,-,
6985,0,0,TP,-,
7649,1,0,FP,FN,
7503,1,1,TP,-,
7485,1,0,FP,FN,
7775,1,0,FP,FN,
7799,0,0,TP,-,
7776,1,1,TP,-,
7885,1,1,TP,-,
6638,0,1,FP,-,
5677,1,1,TP,-,
7170,1,1,TP,-,
7974,0,0,TP,-,
8012,1,1,TP,-,
7530,1,1,TP,-,
6985,0,0,TP,-,
1419,1,1,TP,-,
7938,0,0,TP,-,
3169,1,1,TP,-,
8150,1,1,TP,-,
3326,1,1,TP,-,
4746,0,0,TP,-,
7758,0,0,TP,-,
7528,1,1,TP,-,
7774,1,1,TP,-,
7212,0,0,TP,-,
7243,0,0,TP,-,
3780,1,1,TP,-,
7706,1,0,FP,FN,
7814,1,1,TP,-,
2112,1,1,TP,-,
445,0,0,TP,-,
5905,1,0,FP,FN,
7397,0,0,TP,-,
8099,0,0,TP,-,
4137,1,1,TP,-,
7170,1,1,TP,-,
7376,0,0,TP,-,
7993,1,0,FP,FN,
7642,1,0,FP,FN,
7982,1,0,FP,FN,
8074,0,0,TP,-,
6765,1,1,TP,-,
7330,1,1,TP,-,
7765,0,0,TP,-,
5618,1,1,TP,-,
5201,1,1,TP,-,
7226,1,1,TP,-,
1424,1,1,TP,-,
854,1,1,TP,-,
7939,0,0,TP,-,
624,1,1,TP,-,
3979,1,1,TP,-,
6638,1,1,TP,-,
7708,1,1,TP,-,
5429,1,1,TP,-,
7684,0,0,TP,-,
5396,1,1,TP,-,
7519,0,0,TP,-,
6934,1,1,TP,-,
4807,1,1,TP,-,
7604,1,1,TP,-,
7462,1,0,FP,FN,
7104,1,1,TP,-,
4314,1,1,TP,-,
7775,1,0,FP,FN,
5558,1,1,TP,-,
7626,0,0,TP,-,
7971,0,0,TP,-,
6028,1,1,TP,-,
236,1,0,FP,FN,
6638,1,1,TP,-,
7395,1,1,TP,-,
7168,1,1,TP,-,
8078,1,1,TP,-,
5000,1,1,TP,-,
7607,0,0,TP,-,
3218,1,0,FP,FN,
5905,1,0,FP,FN,
7536,1,1,TP,-,
1419,1,1,TP,-,
7779,1,1,TP,-,
5232,1,1,TP,-,
7741,1,0,FP,FN,
7742,1,1,TP,-,
7938,0,0,TP,-,
6765,1,1,TP,-,
6083,1,1,TP,-,
7708,1,1,TP,-,
6213,0,0,TP,-,
7947,1,0,FP,FN,
5704,1,0,FP,FN,
7645,0,0,TP,-,
5677,1,1,TP,-,
7853,1,0,FP,FN,
7879,0,0,TP,-,
5558,1,1,TP,-,
7740,1,1,TP,-,
7170,1,1,TP,-,
7647,1,0,FP,FN,
3321,1,1,TP,-,
6821,1,0,FP,FN,
7573,1,0,FP,FN,
7571,0,0,TP,-,
5965,1,1,TP,-,
7295,1,1,TP,-,
6944,0,0,TP,-,
854,1,1,TP,-,
7937,0,0,TP,-,
6582,1,0,FP,FN,
7753,1,1,TP,-,
7586,0,0,TP,-,
5905,1,0,FP,FN,
5588,1,1,TP,-,
6061,1,0,FP,FN,
7874,1,0,FP,FN,
449,1,1,TP,-,
5232,1,1,TP,-,
3169,1,1,TP,-,
6104,1,0,FP,FN,
7190,0,0,TP,-,
5704,0,1,FP,-,
7295,1,1,TP,-,
5201,1,1,TP,-,
5558,1,1,TP,-,
442,0,1,FP,-,
7137,1,1,TP,-,
7581,1,0,FP,FN,
6349,1,0,FP,FN,
1424,1,1,TP,-,
5704,1,1,TP,-,
6427,0,0,TP,-,
7599,1,0,FP,FN,
5412,1,1,TP,-,
5027,1,1,TP,-,
7616,0,0,TP,-,
5677,1,1,TP,-,
7338,1,1,TP,-,
3318,1,1,TP,-,
7833,0,0,TP,-,
7484,1,0,FP,FN,
7839,1,0,FP,FN,
7810,0,0,TP,-,
4958,1,1,TP,-,
5965,1,1,TP,-,
7614,1,1,TP,-,
7873,1,1,TP,-,
7617,0,0,TP,-,
7298,1,1,TP,-,
6206,1,1,TP,-,
3326,1,1,TP,-,
5965,1,1,TP,-,
7312,1,1,TP,-,
7530,1,1,TP,-,
7901,0,0,TP,-,
5588,1,0,FP,FN,
2897,1,1,TP,-,
6978,1,1,TP,-,
854,1,1,TP,-,
7167,1,0,FP,FN,
7759,1,1,TP,-,
7168,1,1,TP,-,
5671,1,0,FP,FN,
7503,0,1,FP,-,
7457,1,0,FP,FN,
7694,1,1,TP,-,
7190,0,0,TP,-,
7836,1,0,FP,FN,
7741,1,0,FP,FN,
7947,1,0,FP,FN,
2233,1,0,FP,FN,
214,1,1,TP,-,
6083,1,1,TP,-,
4746,1,1,TP,-,
7591,0,0,TP,-,
5412,1,1,TP,-,
5644,1,1,TP,-,
7330,1,1,TP,-,
7551,1,1,TP,-,
5447,1,1,TP,-,
7593,1,1,TP,-,
7644,0,0,TP,-,
5412,1,1,TP,-,
7909,1,1,TP,-,
7137,1,1,TP,-,
2451,0,0,TP,-,
7778,0,0,TP,-,
7804,1,1,TP,-,
7766,0,1,FP,-,
5412,1,1,TP,-,
3676,1,1,TP,-,
6014,1,1,TP,-,
5412,1,1,TP,-,
6985,0,0,TP,-,
7593,1,0,FP,FN,
8071,1,1,TP,-,
7780,0,0,TP,-,
8125,1,1,TP,-,
7269,1,1,TP,-,
7376,0,0,TP,-,
7638,1,0,FP,FN,
7558,1,0,FP,FN,
1419,1,1,TP,-,
366,1,1,TP,-,
7691,1,0,FP,FN,
7849,1,1,TP,-,
7818,1,1,TP,-,
5139,1,1,TP,-,
854,1,1,TP,-,
8091,1,1,TP,-,
3890,1,1,TP,-,
5139,1,1,TP,-,
854,1,1,TP,-,
8065,0,0,TP,-,
6885,1,1,TP,-,
2522,1,1,TP,-,
7996,1,1,TP,-,
7421,1,1,TP,-,
7259,1,1,TP,-,
7758,0,1,FP,-,
3169,1,1,TP,-,
7395,1,1,TP,-,
7551,1,1,TP,-,
7137,1,1,TP,-,
7190,0,0,TP,-,
6206,1,1,TP,-,
7608,0,0,TP,-,
7873,1,1,TP,-,
7770,1,1,TP,-,
6472,1,0,FP,FN,
5447,1,1,TP,-,
4775,1,1,TP,-,
5396,1,1,TP,-,
7937,0,0,TP,-,
7503,1,0,FP,FN,
5396,1,1,TP,-,
6978,1,1,TP,-,
7989,1,1,TP,-,
7259,1,1,TP,-,
8033,1,0,FP,FN,
5027,1,1,TP,-,
7984,1,1,TP,-,
7633,1,1,TP,-,
7828,1,0,FP,FN,
7914,1,1,TP,-,
849,1,1,TP,-,
7740,1,1,TP,-,
7503,1,1,TP,-,
7503,1,1,TP,-,
3652,1,1,TP,-,
8034,1,0,FP,FN,
366,1,1,TP,-,
5965,1,1,TP,-,
7655,1,0,FP,FN,
7907,1,1,TP,-,
1424,1,1,TP,-,
7657,0,0,TP,-,
6765,1,1,TP,-,
6682,1,1,TP,-,
7407,1,1,TP,-,
7711,0,0,TP,-,
7869,1,1,TP,-,
7783,1,1,TP,-,
7586,0,0,TP,-,
7397,0,0,TP,-,
4314,1,1,TP,-,
5232,1,1,TP,-,
4514,1,1,TP,-,
7298,1,1,TP,-,
7259,1,1,TP,-,
7005,0,0,TP,-,
6349,1,0,FP,FN,
7963,1,1,TP,-,
7269,1,1,TP,-,
7080,1,1,TP,-,
5646,1,1,TP,-,
7664,1,1,TP,-,
1123,1,1,TP,-,
3780,1,1,TP,-,
7989,0,1,FP,-,
4137,1,1,TP,-,
1424,1,1,TP,-,
4366,1,0,FP,FN,
5965,1,1,TP,-,
6203,1,1,TP,-,
4832,1,1,TP,-,
6104,1,0,FP,FN,
214,1,1,TP,-,
5933,1,1,TP,-,
4514,1,1,TP,-,
7276,1,0,FP,FN,
6839,1,1,TP,-,
3960,1,0,FP,FN,
6582,1,1,TP,-,
7695,1,0,FP,FN,
7168,1,1,TP,-,
214,1,1,TP,-,
3318,1,1,TP,-,
624,1,1,TP,-,
2897,1,1,TP,-,
7583,0,0,TP,-,
7655,1,0,FP,FN,
3890,1,1,TP,-,
3979,1,1,TP,-,
7959,0,0,TP,-,
3979,1,1,TP,-,
4044,1,1,TP,-,
6582,0,0,TP,-,
4514,1,1,TP,-,
7707,0,0,TP,-,
8088,1,1,TP,-,
6877,1,1,TP,-,
7430,1,1,TP,-,
5679,1,1,TP,-,
8007,1,1,TP,-,
7614,1,1,TP,-,
7959,0,0,TP,-,
7613,0,0,TP,-,
7675,1,0,FP,FN,
1424,1,1,TP,-,
214,1,1,TP,-,
6832,1,1,TP,-,
2112,1,1,TP,-,
4832,1,1,TP,-,
6654,0,1,FP,-,
5181,1,1,TP,-,
2897,1,1,TP,-,
7530,1,1,TP,-,
1269,1,1,TP,-,
7818,1,1,TP,-,
5902,0,0,TP,-,
7723,1,1,TP,-,
7627,1,0,FP,FN,
6321,1,1,TP,-,
4458,0,0,TP,-,
3525,1,1,TP,-,
7619,1,0,FP,FN,
6504,1,1,TP,-,
7845,1,1,TP,-,
7558,1,1,TP,-,
7259,1,1,TP,-,
6658,0,0,TP,-,
6205,1,1,TP,-,
7779,1,1,TP,-,
5704,1,1,TP,-,
5396,1,1,TP,-,
7542,1,1,TP,-,
7593,1,1,TP,-,
8093,0,0,TP,-,
7888,1,0,FP,FN,
7312,1,1,TP,-,
7942,1,1,TP,-,
7338,1,1,TP,-,
7851,1,0,FP,FN,
7755,1,1,TP,-,
7633,1,1,TP,-,
5644,1,1,TP,-,
7813,0,1,FP,-,
7804,1,1,TP,-,
5412,1,1,TP,-,
449,1,1,TP,-,
8085,1,0,FP,FN,
7632,1,1,TP,-,
1424,1,1,TP,-,
5588,1,1,TP,-,
449,1,1,TP,-,
5506,0,0,TP,-,
7378,1,1,TP,-,
7526,1,0,FP,FN,
7061,1,1,TP,-,
7959,0,0,TP,-,
7815,1,1,TP,-,
7588,1,0,FP,FN,
6685,1,1,TP,-,
7754,1,1,TP,-,
6582,1,1,TP,-,
7604,1,1,TP,-,
3780,1,1,TP,-,
7901,0,0,TP,-,
8020,1,1,TP,-,
8106,1,1,TP,-,
4385,1,1,TP,-,
7633,1,1,TP,-,
7673,1,0,FP,FN,
7593,1,1,TP,-,
5965,1,1,TP,-,
5558,1,1,TP,-,
7312,1,0,FP,FN,
90,1,0,FP,FN,
6206,1,1,TP,-,
6985,0,0,TP,-,
6028,1,1,TP,-,
6958,0,0,TP,-,
7771,0,0,TP,-,
7906,1,0,FP,FN,
6685,1,1,TP,-,
7779,1,1,TP,-,
854,1,1,TP,-,
3326,1,1,TP,-,
7770,1,1,TP,-,
1419,1,1,TP,-,
7586,0,0,TP,-,
7723,1,1,TP,-,
6849,1,0,FP,FN,
7269,1,1,TP,-,
6203,1,1,TP,-,
7604,1,1,TP,-,
5181,1,1,TP,-,
4385,1,1,TP,-,
7505,1,1,TP,-,
7717,1,0,FP,FN,
7699,1,1,TP,-,
7755,1,1,TP,-,
3525,1,1,TP,-,
6832,1,1,TP,-,
8011,1,1,TP,-,
7748,0,0,TP,-,
7709,0,0,TP,-,
6682,1,1,TP,-,
7618,1,1,TP,-,
7723,1,1,TP,-,
6210,1,1,TP,-,
7805,0,0,TP,-,
7883,1,0,FP,FN,
7551,1,1,TP,-,
6918,0,0,TP,-,
7699,1,1,TP,-,
7542,1,1,TP,-,
7558,1,1,TP,-,
7661,1,0,FP,FN,
8112,0,1,FP,-,
7331,1,0,FP,FN,
7421,1,1,TP,-,
6203,1,1,TP,-,
5232,1,1,TP,-,
7545,1,1,TP,-,
2897,1,1,TP,-,
7221,1,1,TP,-,
5027,1,1,TP,-,
7680,0,0,TP,-,
5933,1,1,TP,-,
7849,1,1,TP,-,
7880,1,0,FP,FN,
7984,1,1,TP,-,
7791,1,1,TP,-,
7503,0,1,FP,-,
4137,1,1,TP,-,
7753,1,0,FP,FN,
8049,1,1,TP,-,
7914,1,1,TP,-,
7190,0,0,TP,-,
5646,1,1,TP,-,
7737,0,1,FP,-,
8020,1,1,TP,-,
6690,1,1,TP,-,
7920,0,0,TP,-,
7592,0,0,TP,-,
7485,1,0,FP,FN,
7717,1,1,TP,-,
854,1,1,TP,-,
7558,1,1,TP,-,
7801,1,1,TP,-,
7846,1,1,TP,-,
5965,1,1,TP,-,
7168,1,1,TP,-,
4775,1,1,TP,-,
7259,1,1,TP,-,
5549,1,1,TP,-,
7742,1,1,TP,-,
5677,1,1,TP,-,
7557,0,0,TP,-,
7748,0,0,TP,-,
7530,1,1,TP,-,
7519,0,0,TP,-,
3960,1,0,FP,FN,
6321,0,0,TP,-,
5644,1,1,TP,-,
7717,1,1,TP,-,
8024,0,0,TP,-,
7920,0,0,TP,-,
7137,1,1,TP,-,
7588,1,0,FP,FN,
7551,1,1,TP,-,
6682,1,1,TP,-,
5905,1,0,FP,FN,
7896,1,1,TP,-,
4514,1,1,TP,-,
7545,1,1,TP,-,
8117,1,1,TP,-,
7994,1,1,TP,-,
7776,1,0,FP,FN,
4832,1,1,TP,-,
8101,0,1,FP,-,
6766,1,1,TP,-,
3169,1,1,TP,-,
5588,1,1,TP,-,
1419,1,1,TP,-,
7298,1,1,TP,-,
7976,0,0,TP,-,
5139,1,1,TP,-,
7637,0,0,TP,-,
7545,1,1,TP,-,
366,1,1,TP,-,
7338,1,1,TP,-,
4832,1,1,TP,-,
7558,1,1,TP,-,
5646,1,1,TP,-,
7338,1,1,TP,-,
7627,1,0,FP,FN,
7558,1,1,TP,-,
6028,1,1,TP,-,
7259,1,1,TP,-,
4514,1,1,TP,-,
6205,1,1,TP,-,
7542,1,1,TP,-,
7986,0,0,TP,-,
5677,1,1,TP,-,
5429,1,1,TP,-,
7593,1,1,TP,-,
7774,0,1,FP,-,
7633,1,1,TP,-,
7800,1,1,TP,-,
7708,1,1,TP,-,
7686,1,0,FP,FN,
6934,1,1,TP,-,
7519,1,0,FP,FN,
7057,1,1,TP,-,
7731,1,1,TP,-,
7137,1,1,TP,-,
7671,0,0,TP,-,
7545,1,1,TP,-,
7976,0,0,TP,-,
6504,1,1,TP,-,
3326,1,1,TP,-,
8017,0,0,TP,-,
6582,1,1,TP,-,
6083,1,1,TP,-,
7295,1,1,TP,-,
7137,1,1,TP,-,
7137,1,1,TP,-,
7428,1,1,TP,-,
7684,0,0,TP,-,
8068,1,1,TP,-,
6766,1,1,TP,-,
5181,1,1,TP,-,
7392,1,0,FP,FN,
7536,1,1,TP,-,
6766,1,1,TP,-,
445,0,0,TP,-,
7632,1,1,TP,-,
5965,1,1,TP,-,
7937,0,0,TP,-,
8059,0,0,TP,-,
6014,1,1,TP,-,
3960,1,0,FP,FN,
8095,1,0,FP,FN,
7800,1,1,TP,-,
7221,0,1,FP,-,
4137,1,1,TP,-,
7942,1,1,TP,-,
7643,0,0,TP,-,
6766,1,1,TP,-,
3676,1,1,TP,-,
7977,0,1,FP,-,
6206,1,1,TP,-,
7982,0,0,TP,-,
7848,1,1,TP,-,
8034,0,0,TP,-,
6682,1,1,TP,-,
7770,1,1,TP,-,
7747,0,0,TP,-,
849,1,1,TP,-,
3827,1,1,TP,-,
2897,1,1,TP,-,
7588,1,0,FP,FN,
4044,1,1,TP,-,
7818,1,1,TP,-,
1419,1,1,TP,-,
7655,1,1,TP,-,
8104,0,0,TP,-,
7604,1,1,TP,-,
7618,1,1,TP,-,
5139,1,0,FP,FN,
5412,1,1,TP,-,
7338,1,1,TP,-,
7627,0,0,TP,-,
6205,1,1,TP,-,
7604,1,1,TP,-,
6654,0,1,FP,-,
4287,1,0,FP,FN,
854,1,1,TP,-,
5280,1,1,TP,-,
7773,1,1,TP,-,
7880,1,0,FP,FN,
5232,1,1,TP,-,
7717,1,0,FP,FN,
7732,1,0,FP,FN,
6690,1,1,TP,-,
5280,1,1,TP,-,
6203,1,1,TP,-,
7057,1,1,TP,-,
6206,1,1,TP,-,
7834,1,1,TP,-,
881,1,0,FP,FN,
7536,1,1,TP,-,
8129,1,1,TP,-,
7627,1,0,FP,FN,
849,1,1,TP,-,
7775,0,0,TP,-,
7996,1,1,TP,-,
6839,1,1,TP,-,
3676,1,1,TP,-,
6958,0,0,TP,-,
8077,1,1,TP,-,
2233,0,0,TP,-,
7655,1,1,TP,-,
7685,1,1,TP,-,
5280,1,1,TP,-,
7542,1,1,TP,-,
7685,1,1,TP,-,
7667,0,0,TP,-,
3321,1,1,TP,-,
7846,1,1,TP,-,
1123,1,1,TP,-,
6600,1,1,TP,-,
6839,1,1,TP,-,
3160,1,1,TP,-,
7338,1,1,TP,-,
7775,1,0,FP,FN,
7994,1,1,TP,-,
1424,1,1,TP,-,
8151,1,1,TP,-,
7632,1,1,TP,-,
1269,1,1,TP,-,
8039,0,0,TP,-,
7245,1,0,FP,FN,
6028,1,1,TP,-,
6985,0,0,TP,-,
7421,1,0,FP,FN,
7584,0,0,TP,-,
7920,0,0,TP,-,
6685,1,1,TP,-,
7697,1,0,FP,FN,
7269,1,1,TP,-,
4958,1,1,TP,-,
7243,0,0,TP,-,
7923,1,0,FP,FN,
3780,1,1,TP,-,
7775,1,0,FP,FN,
7485,1,0,FP,FN,
6567,1,0,FP,FN,
5679,1,1,TP,-,
7779,1,1,TP,-,
5737,0,0,TP,-,
7658,0,0,TP,-,
6821,1,1,TP,-,
4137,1,1,TP,-,
4366,1,0,FP,FN,
7634,1,0,FP,FN,
6427,0,0,TP,-,
7519,0,0,TP,-,
6565,1,1,TP,-,
7584,0,0,TP,-,
7885,1,1,TP,-,
7588,1,0,FP,FN,
1269,1,1,TP,-,
4504,0,1,FP,-,
5618,1,1,TP,-,
6765,1,1,TP,-,
7814,1,1,TP,-,
366,1,1,TP,-,
7633,1,1,TP,-,
6638,1,1,TP,-,
3780,1,1,TP,-,
449,1,1,TP,-,
2897,1,1,TP,-,
7815,1,1,TP,-,
7376,0,0,TP,-,
4314,1,1,TP,-,
5549,1,1,TP,-,
4314,1,1,TP,-,
5646,1,1,TP,-,
7407,1,0,FP,FN,
449,1,1,TP,-,
7847,0,0,TP,-,
5558,1,1,TP,-,
7536,1,1,TP,-,
7428,1,1,TP,-,
7949,0,0,TP,-,
8141,1,1,TP,-,
7430,1,0,FP,FN,
7963,1,1,TP,-,
236,1,0,FP,FN,
6934,1,1,TP,-,
4504,0,1,FP,-,
2522,1,1,TP,-,
366,1,1,TP,-,
5558,1,1,TP,-,
7190,0,0,TP,-,
5506,0,0,TP,-,
7909,1,1,TP,-,
5965,1,1,TP,-,
6504,1,1,TP,-,
7505,1,1,TP,-,
8027,1,0,FP,FN,
7530,1,1,TP,-,
236,1,1,TP,-,
2112,1,0,FP,FN,
2112,1,1,TP,-,
7669,1,0,FP,FN,
5506,0,0,TP,-,
7862,0,0,TP,-,
8036,1,1,TP,-,
4314,1,1,TP,-,
5965,1,1,TP,-,
366,1,1,TP,-,
7823,1,0,FP,FN,
7869,1,1,TP,-,
7584,0,0,TP,-,
624,1,1,TP,-,
7685,1,1,TP,-,
7555,1,0,FP,FN,
7137,1,1,TP,-,
7649,1,0,FP,FN,
7880,1,0,FP,FN,
4137,1,1,TP,-,
1123,1,1,TP,-,
6944,0,0,TP,-,
6321,0,0,TP,-,
6821,1,1,TP,-,
6927,1,0,FP,FN,
7298,1,1,TP,-,
7057,1,1,TP,-,
4775,1,1,TP,-,
5412,1,1,TP,-,
7573,0,0,TP,-,
7828,1,0,FP,FN,
7312,1,0,FP,FN,
5181,1,1,TP,-,
6206,1,1,TP,-,
5412,1,1,TP,-,
2522,1,1,TP,-,
8069,1,1,TP,-,
6657,1,1,TP,-,
7269,1,1,TP,-,
1424,1,1,TP,-,
7536,1,1,TP,-,
7272,1,0,FP,FN,
6918,1,0,FP,FN,
7519,1,0,FP,FN,
6349,1,0,FP,FN,
7137,1,1,TP,-,
3960,1,0,FP,FN,
6658,0,0,TP,-,
3321,1,1,TP,-,
7839,1,1,TP,-,
4044,0,0,TP,-,
7907,1,1,TP,-,
7057,1,0,FP,FN,
1123,1,1,TP,-,
7331,1,0,FP,FN,
5000,1,1,TP,-,
7633,1,1,TP,-,
4314,1,1,TP,-,
7407,1,1,TP,-,
,0,,4158,611,
,0,,4055,,
,,precision,0.506270547,0.871880897,recall
,,,,0.640579264,f1 score
